,Date,Price
0,2020-01-15,0.0020161015162743
1,2020-01-16,0.0020350482020611
2,2020-01-17,0.0020002361758299
3,2020-01-18,0.002179408353401
4,2020-01-19,0.0020350482020611
5,2020-01-20,0.0019880127715517
6,2020-01-21,0.0021763336289996
7,2020-01-22,0.002179408353401
8,2020-01-23,0.0021763336289996
9,2020-01-24,0.0020002361758299
10,2020-01-25,0.0021391502325111
11,2020-01-26,0.0020002361758299
12,2020-01-27,0.0021391502325111
13,2020-01-28,0.002091105290159
